交大东路19号院,2020,11,53.5,东 西 , 简装,459.0,中楼层,85701.0,海淀,西直门,2,1,6,1985,板楼
交大东路19号院,2020,11,53.5,东 西 , 简装,459.0,中楼层,85701.0,西城,西直门,2,1,6,1985,板楼
交大东路21号院,2020,11,153.56,西南 , 简装,1168.0,低楼层,76062.0,海淀,西直门,3,1,15,1990,塔楼
交大东路21号院,2020,11,153.56,西南 , 简装,1168.0,低楼层,76062.0,西城,西直门,3,1,15,1990,塔楼
交大东路31号院,2020,12,73.7,南 西南 , 简装,689.0,中楼层,93488.0,海淀,西直门,2,1,16,1998,塔楼
交大东路31号院,2020,12,73.7,东南 , 精装,700.0,中楼层,94980.0,海淀,西直门,2,1,16,1998,塔楼
交大东路31号院,2020,12,73.7,东南 , 精装,700.0,中楼层,94980.0,海淀,西直门,2,1,16,1998,塔楼
交大东路31号院,2020,12,73.7,南 西南 , 简装,689.0,中楼层,93488.0,西城,西直门,2,1,16,1998,塔楼
交大东路31号院,2020,12,73.7,东南 , 精装,700.0,中楼层,94980.0,西城,西直门,2,1,16,1998,塔楼
交大东路31号院,2020,12,73.7,东南 , 精装,700.0,中楼层,94980.0,西城,西直门,2,1,16,1998,塔楼
交大东路32号院,2017,11,58.27,南 北 , 精装,513.0,高楼层,88039.0,海淀,西直门,2,1,6,1980,板楼
交大东路32号院,2017,11,58.27,南 北 , 精装,513.0,高楼层,88039.0,西城,西直门,2,1,6,1980,板楼
交大东路34号院,2020,11,70.2,西 东 , 其他,545.0,顶层,77636.0,海淀,西直门,3,1,6,1990,板楼
交大东路34号院,2020,11,70.2,西 东 , 其他,545.0,顶层,77636.0,西城,西直门,3,1,6,1990,板楼
交大东路38号院,2020,4,65.34,西 东 , 简装,519.0,底层,79431.0,海淀,西直门,3,1,6,1984,板楼
交大东路38号院,2020,4,65.34,西 东 , 简装,519.0,底层,79431.0,西城,西直门,3,1,6,1984,板楼
交大东路40号院,2020,9,57.1,西北 , 简装,428.0,底层,74957.0,海淀,西直门,2,1,6,1983,板楼
交大东路40号院,2020,9,57.1,西北 , 简装,428.0,底层,74957.0,西城,西直门,2,1,6,1983,板楼
交大东路48号院,2020,9,57.2,南 , 简装,483.5,中楼层,84441.0,海淀,西直门,2,1,6,1982,板楼
交大东路48号院,2020,9,57.2,南 , 简装,483.5,中楼层,84441.0,西城,西直门,2,1,6,1982,板楼
交大东路50号院,2020,9,68.1,南 , 精装,558.5,高楼层,81939.0,西城,西直门,2,1,16,1990,塔楼
交大东路56号院,2020,12,66.85,西北 , 简装,536.0,低楼层,80180.0,海淀,西直门,2,1,18,1990,塔楼
交大东路56号院,2020,12,66.85,西北 , 简装,536.0,低楼层,80180.0,西城,西直门,2,1,18,1990,塔楼
交大东路7号院,2020,9,74.7,东 南 北 , 精装,734.0,中楼层,98260.0,海淀,西直门,4,1,6,1985,板楼
交大东路7号院,2020,9,74.7,东 南 北 , 精装,734.0,中楼层,98260.0,西城,西直门,4,1,6,1985,板楼
交大嘉园,2020,12,82.27,西 , 其他,783.5,高楼层,95175.0,海淀,西直门,2,1,19,2003,塔楼
交大嘉园,2020,12,82.27,西 , 其他,783.5,高楼层,95175.0,西城,西直门,2,1,19,2003,塔楼
交大畅园,2018,1,48.26,南 , 精装,428.0,中楼层,88687.0,海淀,西直门,1,1,18,1993,塔楼
交大畅园,2018,1,48.26,南 , 精装,428.0,中楼层,88687.0,西城,西直门,1,1,18,1993,塔楼
交林,2020,12,59.85,南 北 , 精装,602.0,高楼层,100585.0,东城,和平里,2,1,6,1985,板楼
交林,2020,12,59.85,南 北 , 精装,602.0,高楼层,100585.0,朝阳,和平里,2,1,6,1985,板楼
交科院,2020,8,60.0,南 北 , 简装,487.5,高楼层,81167.0,海淀,小西天,2,1,6,1979,板楼
交通局家属楼,2020,10,57.54,南 北 , 简装,209.5,高楼层,36323.0,顺义,顺义城,1,1,6,1993,板楼
交通局家属院,2018,11,63.37,南 北 , 简装,265.5,中楼层,41818.5,通州,果园,2,1,6,1994,板楼
交通队宿舍楼,2020,5,110.8,南 北 , 精装,323.0,顶层,29107.0,昌平,东关,3,2,6,1999,板楼
交通队宿舍楼,2020,5,110.8,南 北 , 其他,303.0,顶层,27302.0,昌平,东关,2,2,6,1999,板楼
交道口东大街,2020,12,96.58,南 北 东 , 简装,1117.0,高楼层,115656.0,东城,交道口,3,1,11,2003,板塔结合
交道口东大街,2020,12,93.27,东 西 , 其他,1135.0,中楼层,121690.0,东城,交道口,3,1,9,2003,板塔结合
交道口东大街,2020,12,70.2,西 , 精装,896.5,中楼层,127635.5,东城,交道口,2,1,11,2002,板塔结合
交道口北三条,2020,10,44.8,南 , 毛坯,570.0,底层,127233.0,东城,交道口,2,1,1,0,
交道口北二条35号院,2020,8,69.76,南 北 , 精装,816.5,低楼层,116973.0,东城,交道口,3,1,6,1988,板楼
交道口北头条,2012,12,24.1,北 , 其他,140.0,底层,58092.0,东城,交道口,1,1,1,1980,
交道口北头条24号院,2020,4,66.05,南 北 , 精装,800.0,底层,121121.0,东城,交道口,3,1,6,1988,板楼
交道口南大街,2013,8,35.0,东 西 , 其他,285.5,中楼层,81429.0,东城,地安门,1,1,5,1985,板楼
交道口南大街,2013,8,35.0,东 西 , 其他,285.5,中楼层,81429.0,西城,地安门,1,1,5,1985,板楼
亦园,2020,8,88.95,南 北 , 简装,288.0,低楼层,32378.0,亦庄开发区,亦庄开发区其它,2,1,14,2015,板楼
亦园,2020,8,89.0,南 北 , 精装,340.5,高楼层,38203.0,亦庄开发区,亦庄开发区其它,2,1,11,2015,板楼
亦园,2020,8,88.95,南 北 , 简装,288.0,低楼层,32378.0,大兴,亦庄开发区其它,2,1,14,2015,板楼
亦园,2020,8,89.0,南 北 , 精装,340.5,高楼层,38203.0,大兴,亦庄开发区其它,2,1,11,2015,板楼
亦庄北岸,2020,12,38.68,东 , 精装,169.5,中楼层,43692.5,丰台,旧宫,1,0,12,2008,板塔结合
亦庄北岸,2020,12,38.68,东 , 精装,169.5,中楼层,43692.5,大兴,旧宫,1,0,12,2008,板塔结合
亦庄金茂府,2020,12,137.11,南 北 , 精装,946.0,中楼层,68996.0,亦庄开发区,大兴其它,4,2,18,0,板楼
亦庄金茂府,2020,12,137.11,南 北 , 精装,946.0,中楼层,68996.0,大兴,大兴其它,4,2,18,0,板楼
亦庄金茂悦北区,2020,11,162.72,南 北 , 精装,953.5,中楼层,58567.5,亦庄开发区,大兴其它,3,2,13,2016,板楼
亦庄金茂悦北区,2020,11,162.72,南 北 , 精装,953.5,中楼层,58567.5,大兴,大兴其它,3,2,13,2016,板楼
亦庄金茂悦南区,2020,11,163.16,南 北 , 精装,962.0,高楼层,58930.5,亦庄开发区,大兴其它,3,2,16,2015,板楼
亦庄金茂悦南区,2020,11,127.78,南 北 , 精装,715.5,低楼层,55956.0,亦庄开发区,大兴其它,3,1,17,2015,板楼
亦庄金茂悦南区,2020,11,127.78,南 北 , 精装,728.0,顶层,56934.5,亦庄开发区,大兴其它,3,2,17,2015,板楼
亦庄金茂悦南区,2020,11,163.16,南 北 , 精装,962.0,高楼层,58930.5,亦庄开发区,大兴其它,3,2,16,2015,板楼
亦庄金茂悦南区,2020,11,127.78,南 北 , 精装,715.5,低楼层,55956.0,亦庄开发区,大兴其它,3,1,17,2015,板楼
亦庄金茂悦南区,2020,11,133.37,南 北 , 精装,795.5,中楼层,59609.0,亦庄开发区,大兴其它,3,2,16,2015,板楼
亦庄金茂悦南区,2020,11,157.78,南 北 , 精装,952.5,高楼层,60337.5,亦庄开发区,大兴其它,3,2,16,2015,板楼
亦庄金茂悦南区,2020,11,127.78,南 北 , 精装,728.0,顶层,56934.5,大兴,大兴其它,3,2,17,2015,板楼
亦庄金茂悦南区,2020,11,127.78,南 北 , 精装,728.0,顶层,56934.5,大兴,大兴其它,3,2,17,2015,板楼
亦庄金茂悦南区,2020,11,163.16,南 北 , 精装,962.0,高楼层,58930.5,大兴,大兴其它,3,2,16,2015,板楼
亦庄金茂悦南区,2020,11,127.78,南 北 , 精装,715.5,低楼层,55956.0,大兴,大兴其它,3,1,17,2015,板楼
亦庄金茂悦南区,2020,11,133.37,南 北 , 精装,795.5,中楼层,59609.0,大兴,大兴其它,3,2,16,2015,板楼
亦庄金茂悦南区,2020,11,157.78,南 北 , 精装,952.5,高楼层,60337.5,大兴,大兴其它,3,2,16,2015,板楼
京华园,2020,11,130.63,南 北 , 简装,350.5,顶层,26794.0,亦庄开发区,通州其它,3,1,4,0,
京华园,2020,11,130.63,南 北 , 简装,350.5,顶层,26794.0,大兴,通州其它,3,1,4,0,
京华园,2020,11,130.63,南 北 , 简装,350.5,顶层,26794.0,通州,通州其它,3,1,4,0,
京华苑,2020,10,82.0,东 东北 , 精装,410.0,高楼层,50000.0,丰台,角门,1,1,20,2000,塔楼
京华苑,2020,10,114.68,东北 , 简装,541.0,中楼层,47175.0,丰台,角门,3,1,20,2000,塔楼
京华豪园,2020,11,181.68,西南 , 精装,1148.0,高楼层,63189.0,东城,朝阳门外,2,1,21,2000,塔楼
京华豪园,2020,11,223.09,西 北 , 精装,1045.0,高楼层,46843.0,东城,朝阳门外,3,2,21,2000,塔楼
京华豪园,2020,11,181.68,西南 , 精装,1148.0,高楼层,63189.0,朝阳,朝阳门外,2,1,21,2000,塔楼
京华豪园,2020,11,223.09,西 北 , 精装,1045.0,高楼层,46843.0,朝阳,朝阳门外,3,2,21,2000,塔楼
京南嘉园,2020,12,72.5,南 北 , 简装,127.0,顶层,17518.0,房山,窦店,1,1,6,2003,板楼
京原路5号院,2020,12,81.0,东 西 , 其他,370.0,顶层,45680.0,石景山,八角,3,2,12,1999,板塔结合
京友公寓,2020,12,154.74,南 北 , 精装,1257.0,低楼层,81234.0,朝阳,马甸,3,1,13,1995,板楼
京友公寓,2020,12,154.74,南 北 , 精装,1257.0,低楼层,81234.0,海淀,马甸,3,1,13,1995,板楼
京友公寓,2020,12,154.74,南 北 , 精装,1257.0,低楼层,81234.0,西城,马甸,3,1,13,1995,板楼
京品小区,2020,12,107.6,东南 , 精装,619.0,中楼层,57510.0,东城,西罗园,2,2,15,2005,板塔结合
京品小区,2020,12,115.09,南 北 , 简装,678.0,中楼层,58867.5,东城,西罗园,3,1,15,2005,板塔结合
京品小区,2020,12,57.3,东 北 , 精装,369.5,低楼层,64398.0,东城,西罗园,1,1,15,2005,板塔结合
京品小区,2020,12,107.6,东南 , 精装,619.0,中楼层,57510.0,丰台,西罗园,2,2,15,2005,板塔结合
京品小区,2020,12,115.09,南 北 , 简装,678.0,中楼层,58867.5,丰台,西罗园,3,1,15,2005,板塔结合
京品小区,2020,12,57.3,东 北 , 精装,369.5,低楼层,64398.0,丰台,西罗园,1,1,15,2005,板塔结合
京城仁合,2020,11,83.87,东 西 , 精装,713.0,高楼层,85013.0,东城,广渠门,2,1,16,2004,板楼
京城仁合,2020,11,83.87,东 西 , 精装,713.0,高楼层,85013.0,朝阳,广渠门,2,1,16,2004,板楼
京城雅居,2020,12,195.32,南 北 , 简装,861.0,顶层,44082.0,朝阳,豆各庄,4,2,7,2004,板楼
京宝花园,2020,11,76.17,东 , 简装,482.0,顶层,63280.0,东城,安定门,1,1,12,1994,板楼
京宝花园,2020,11,76.17,东 , 简装,482.0,顶层,63280.0,朝阳,安定门,1,1,12,1994,板楼
京师吉地,2020,11,51.96,西 , 精装,838.0,高楼层,161182.0,朝阳,马甸,1,1,20,2011,塔楼
京师吉地,2020,11,51.96,西 , 精装,838.0,高楼层,161182.0,海淀,马甸,1,1,20,2011,塔楼
京师吉地,2020,11,51.96,西 , 精装,838.0,高楼层,161182.0,西城,马甸,1,1,20,2011,塔楼
京师园,2020,12,169.13,东 南 西 , 精装,1355.0,低楼层,80116.0,昌平,奥林匹克公园,4,1,21,2006,板塔结合
京师园,2020,12,146.94,东 南 西 , 精装,1318.5,高楼层,89697.0,昌平,奥林匹克公园,3,2,21,2006,板塔结合
京师园,2020,12,169.13,东 南 西 , 精装,1355.0,低楼层,80116.0,朝阳,奥林匹克公园,4,1,21,2006,板塔结合
京师园,2020,12,146.94,东 南 西 , 精装,1318.5,高楼层,89697.0,朝阳,奥林匹克公园,3,2,21,2006,板塔结合
京师园,2020,12,169.13,东 南 西 , 精装,1355.0,低楼层,80116.0,海淀,奥林匹克公园,4,1,21,2006,板塔结合
京师园,2020,12,146.94,东 南 西 , 精装,1318.5,高楼层,89697.0,海淀,奥林匹克公园,3,2,21,2006,板塔结合
京师大厦,2017,5,49.8,南 , 简装,475.5,高楼层,95382.0,海淀,小西天,2,1,6,1978,板楼
京投万科新里程北区,2019,9,88.87,南 北 , 精装,325.5,高楼层,36570.5,房山,良乡,2,1,9,2013,板楼
京投万科新里程南区,2019,11,91.05,南 , 精装,343.5,中楼层,37672.0,房山,长阳,2,1,8,2013,板楼
京投万科金域公园,2020,10,88.56,东 南 , 其他,347.5,低楼层,39183.0,房山,长阳,2,1,10,2014,板楼
京投万科金域公园,2020,10,88.56,东 南 , 其他,347.5,低楼层,39183.0,房山,长阳,2,1,10,2014,板楼
京投发展公园悦府,2020,12,92.68,南 北 , 简装,545.0,低楼层,58783.0,昌平,回龙观,2,2,11,2014,板楼
京投发展公园悦府,2020,12,90.34,南 北 , 精装,535.0,高楼层,59221.0,昌平,回龙观,3,2,11,2014,板楼
京投发展公园悦府,2020,12,69.78,东南 , 精装,430.0,底层,61623.0,昌平,回龙观,1,1,11,2014,板楼
京投发展公园悦府,2020,12,94.26,南 北 , 精装,535.0,顶层,56705.0,昌平,回龙观,2,2,22,2015,板塔结合
京投发展公园悦府,2020,12,89.97,北 南 , 精装,548.0,中楼层,60910.0,昌平,回龙观,2,1,11,2014,板楼
京投发展公园悦府,2020,12,85.1,南 , 精装,470.0,低楼层,55230.0,昌平,回龙观,2,1,25,2015,板塔结合
京投银泰万科西华府,2020,12,83.41,南 , 精装,518.0,高楼层,62103.0,丰台,科技园区,2,1,21,2016,板楼
京投银泰万科西华府,2020,12,139.08,南 北 , 精装,879.0,中楼层,63202.0,丰台,科技园区,3,2,20,2016,板楼
京投银泰万科西华府,2020,12,92.81,南 , 精装,550.0,低楼层,59261.0,丰台,科技园区,2,1,26,2019,板楼
京投银泰万科西华府,2020,12,83.41,南 , 精装,518.0,高楼层,62103.0,大兴,科技园区,2,1,21,2016,板楼
京投银泰万科西华府,2020,12,139.08,南 北 , 精装,879.0,中楼层,63202.0,大兴,科技园区,3,2,20,2016,板楼
京投银泰万科西华府,2020,12,92.81,南 , 精装,550.0,低楼层,59261.0,大兴,科技园区,2,1,26,2019,板楼
京投银泰琨御府,2020,12,156.8,南 北 , 精装,2030.5,低楼层,129464.5,海淀,四季青,3,2,18,2018,板楼
京投银泰琨御府,2020,12,60.02,北 , 其他,395.5,中楼层,65811.5,海淀,四季青,2,0,16,2018,板楼
京杭府,2020,8,182.66,南 北 , 精装,872.5,中楼层,47739.5,通州,万达,3,2,36,2014,板楼
京桥国际公馆,2020,9,196.26,西南 , 其他,1432.5,低楼层,72965.0,西城,车公庄,3,1,18,2006,塔楼
京棉新城,2020,12,85.13,南 , 精装,478.0,低楼层,56150.0,朝阳,十里堡,2,1,28,2006,塔楼
京棉新城,2020,12,75.66,南 , 简装,432.0,中楼层,57098.0,朝阳,十里堡,2,1,32,2006,塔楼
京棉新城,2020,12,73.27,北 , 精装,361.5,高楼层,49270.5,朝阳,十里堡,1,1,28,2008,塔楼
京棉新城,2020,12,108.0,西北 , 简装,535.5,高楼层,49537.5,朝阳,十里堡,2,1,24,2006,塔楼
京棉新城A1区,2020,11,92.58,西南 , 简装,506.0,高楼层,54656.0,朝阳,四惠,2,1,34,2012,板塔结合
京棉新城A1区,2020,11,121.84,南 北 , 简装,739.0,中楼层,60654.0,朝阳,四惠,3,2,11,2012,板楼
京棉新城三厂,2020,12,83.05,东 , 毛坯,416.5,中楼层,50091.0,朝阳,四惠,2,1,26,2009,塔楼
京棉新城三厂,2020,12,97.24,东南 , 其他,540.5,高楼层,55533.5,朝阳,四惠,2,1,24,2009,塔楼
京棉新城三厂,2020,12,97.24,东南 , 其他,540.5,高楼层,55533.5,朝阳,四惠,2,1,24,2009,塔楼
京棉新城二厂,2020,12,85.72,南 , 毛坯,472.5,低楼层,55063.5,朝阳,四惠,2,1,28,2009,塔楼
京水公寓,2017,4,163.63,暂无数据 , 其他,930.5,中楼层,56836.0,朝阳,东大桥,2,1,14,2003,板塔结合
京汉东方名苑,2020,4,41.83,南 , 其他,126.0,地下室,30122.0,石景山,八角,3,0,2,2016,板塔结合
京汉旭城,2020,12,66.83,南 , 精装,368.0,高楼层,55066.0,石景山,鲁谷,1,1,9,2011,板楼
京汉旭城,2020,12,91.87,南 北 , 精装,558.0,高楼层,60651.0,石景山,鲁谷,2,2,16,2004,板楼
京汉旭城,2020,12,92.57,南 北 , 简装,540.5,中楼层,58334.5,石景山,鲁谷,2,1,15,2004,板楼
京泉馨苑,2020,10,97.78,东 南 北 , 简装,500.0,中楼层,51136.0,海淀,西山,2,1,5,2005,板楼
京泽苑,2020,8,88.6,南 , 精装,660.0,低楼层,74493.0,丰台,马连道,2,2,10,2003,板楼
京泽苑,2020,8,88.6,南 , 精装,660.0,低楼层,74493.0,西城,马连道,2,2,10,2003,板楼
京洲世家,2020,12,94.08,南 北 , 精装,350.0,低楼层,37203.0,通州,九棵树(家乐福),2,1,11,2010,板楼
京润水上花园别墅,2020,10,327.0,南 北 , 其他,3250.5,底层,99389.0,朝阳,燕莎,4,2,2,0,板楼
京溪小区,2020,12,80.42,南 北 , 其他,123.0,底层,15295.0,密云,密云其它,2,1,6,1999,
京溪小区,2020,12,80.42,南 北 , 其他,123.0,底层,15295.0,怀柔,密云其它,2,1,6,1999,
京畿道,2020,11,79.4,东 西 , 精装,1010.0,中楼层,127205.0,西城,金融街,2,1,6,1993,板楼
京畿道,2020,11,71.0,东 西 , 其他,1065.0,中楼层,150000.0,西城,金融街,2,1,6,1993,板楼
京禧阁,2020,10,117.84,东南 , 精装,1028.0,高楼层,87237.0,东城,广渠门,3,2,22,2013,塔楼
京禧阁,2020,10,117.84,东南 , 精装,1028.0,高楼层,87237.0,朝阳,广渠门,3,2,22,2013,塔楼
京科苑,2020,12,93.22,南 北 , 简装,355.0,中楼层,38082.0,昌平,东关,2,2,6,1999,板楼
京科苑,2020,12,62.24,南 , 其他,251.0,低楼层,40328.0,昌平,东关,2,1,6,1994,板楼
京艺天朗,2020,12,51.77,北 , 精装,241.0,高楼层,46533.0,通州,玉桥,1,1,12,2004,板塔结合
京艺天朗,2020,12,59.27,南 , 简装,238.5,中楼层,40155.5,通州,玉桥,1,1,12,2004,板塔结合
京艺天朗雅园,2020,12,66.69,南 , 简装,288.0,顶层,43185.0,通州,玉桥,1,1,5,2008,板楼
京艺新地,2020,7,97.91,南 北 , 简装,495.5,顶层,50557.5,丰台,青塔,2,2,6,2004,板楼
京艺新地,2020,7,97.91,南 北 , 简装,495.5,顶层,50557.5,石景山,青塔,2,2,6,2004,板楼
京西紫金新园,2020,12,68.0,南 , 简装,256.0,底层,37574.0,门头沟,石门营,2,1,9,2012,板楼
京贸中心,2020,12,58.25,北 , 简装,195.0,高楼层,33477.0,通州,武夷花园,1,0,24,2005,塔楼
京贸国际公寓,2020,12,142.63,西南 , 其他,487.0,低楼层,34145.0,朝阳,通州北苑,3,1,29,2004,塔楼
京贸国际公寓,2020,12,149.05,东北 , 简装,429.0,高楼层,28783.0,朝阳,通州北苑,3,1,29,2004,塔楼
京贸国际公寓,2020,12,97.66,南 , 精装,364.0,中楼层,37252.0,朝阳,通州北苑,2,1,24,2002,塔楼
京贸国际公寓,2020,12,61.18,南 , 精装,252.0,中楼层,41190.0,朝阳,通州北苑,1,0,29,2004,塔楼
京贸国际公寓,2020,12,142.63,西南 , 简装,466.5,低楼层,32672.5,朝阳,通州北苑,3,2,29,2004,塔楼
京贸国际公寓,2020,12,140.23,西北 , 精装,420.5,中楼层,29951.5,朝阳,通州北苑,3,2,29,2004,塔楼
京贸国际公寓,2020,12,142.63,西南 , 其他,487.0,低楼层,34145.0,通州,通州北苑,3,1,29,2004,塔楼
京贸国际公寓,2020,12,149.05,东北 , 简装,429.0,高楼层,28783.0,通州,通州北苑,3,1,29,2004,塔楼
京贸国际公寓,2020,12,97.66,南 , 精装,364.0,中楼层,37252.0,通州,通州北苑,2,1,24,2002,塔楼
京贸国际公寓,2020,12,61.18,南 , 精装,252.0,中楼层,41190.0,通州,通州北苑,1,0,29,2004,塔楼
京贸国际公寓,2020,12,142.63,西南 , 简装,466.5,低楼层,32672.5,通州,通州北苑,3,2,29,2004,塔楼
京贸国际公寓,2020,12,140.23,西北 , 精装,420.5,中楼层,29951.5,通州,通州北苑,3,2,29,2004,塔楼
京贸国际公馆,2020,10,115.0,南 北 , 精装,665.0,低楼层,57827.0,通州,九棵树(家乐福),3,2,27,2015,板楼
京贸国际公馆,2020,10,125.67,南 北 , 其他,770.0,中楼层,61272.0,通州,九棵树(家乐福),3,2,27,2015,板楼
京贸国际公馆,2020,10,126.38,南 北 , 毛坯,773.5,中楼层,61165.5,通州,九棵树(家乐福),3,2,27,2015,板楼
京贸国际城东区,2020,12,59.48,南 , 精装,285.0,高楼层,47832.0,通州,武夷花园,1,1,29,2010,板塔结合
京贸国际城东区,2020,12,89.89,南 北 , 简装,408.0,高楼层,45389.0,通州,武夷花园,3,1,29,2010,板塔结合
京贸国际城东区,2020,12,89.34,南 北 , 其他,436.0,低楼层,48803.0,通州,武夷花园,3,1,18,2010,板塔结合
京贸国际城西区,2020,12,89.53,南 北 , 精装,435.0,低楼层,48532.0,通州,武夷花园,2,1,32,2011,板塔结合
京贸国际城西区,2020,12,89.93,南 北 , 精装,477.0,中楼层,53042.0,通州,武夷花园,2,1,32,2011,板塔结合
京贸国际城西区,2020,12,92.46,南 , 精装,500.0,高楼层,54078.0,通州,武夷花园,2,1,35,2015,板塔结合
京贸国际城西区,2020,12,80.2,南 , 精装,430.0,低楼层,53616.0,通州,武夷花园,2,1,40,2013,板塔结合
京贸国际城西区,2020,12,91.79,南 , 简装,499.5,低楼层,54363.5,通州,武夷花园,2,1,35,2015,板塔结合
京贸国际城西区,2020,12,64.57,南 , 精装,373.5,高楼层,57767.5,通州,武夷花园,1,1,40,2013,板塔结合
京贸国际城西区,2020,12,137.24,南 北 , 简装,650.5,低楼层,47362.5,通州,武夷花园,3,2,36,2011,板塔结合
京贸国际城西区,2020,12,91.1,南 , 简装,473.5,中楼层,51921.5,通州,武夷花园,2,1,32,2011,板塔结合
京贸国际城西区,2020,12,68.17,南 , 简装,340.5,低楼层,49876.0,通州,武夷花园,1,1,30,2011,板塔结合
京贸国际城西区,2020,12,91.79,南 , 精装,515.5,中楼层,56107.0,通州,武夷花园,2,2,35,2015,板塔结合
京贸国际城西区,2020,12,70.47,南 , 精装,375.5,中楼层,53214.5,通州,武夷花园,1,1,35,2014,板塔结合
京达国际公寓,2018,9,136.81,南 北 , 精装,990.5,中楼层,72363.5,朝阳,农展馆,3,2,8,1997,板楼
京通苑,2020,12,105.7,东北 , 精装,442.0,高楼层,41817.0,朝阳,管庄,3,1,24,2003,塔楼
京通苑,2020,12,122.2,南 , 精装,559.0,高楼层,45745.0,朝阳,管庄,3,1,18,2003,塔楼
京通苑,2020,12,54.74,南 北 , 简装,260.5,高楼层,47498.0,朝阳,管庄,1,1,6,1995,板楼
京通苑,2020,12,132.5,西北 , 简装,502.5,低楼层,37887.0,朝阳,管庄,3,1,18,2000,塔楼
京通苑,2020,12,90.45,西南 , 精装,375.5,高楼层,41459.5,朝阳,管庄,2,1,24,1998,塔楼
京通苑,2020,12,120.07,东南 , 精装,473.5,高楼层,39394.0,朝阳,管庄,3,1,24,2000,塔楼
京铁家园,2020,12,106.38,西南 , 简装,485.0,中楼层,45592.0,丰台,五棵松,2,1,22,2002,塔楼
京铁家园,2020,12,89.03,南 , 精装,458.0,高楼层,51444.0,丰台,五棵松,2,1,22,2002,塔楼
京铁家园,2020,12,139.59,东南 北 , 简装,598.5,中楼层,42840.5,丰台,五棵松,3,1,22,2002,塔楼
京铁家园,2020,12,139.59,东南 北 , 简装,598.5,中楼层,42840.5,丰台,五棵松,3,1,22,2002,塔楼
京铁家园,2020,12,106.38,西南 , 简装,485.0,中楼层,45592.0,海淀,五棵松,2,1,22,2002,塔楼
京铁家园,2020,12,89.03,南 , 精装,458.0,高楼层,51444.0,海淀,五棵松,2,1,22,2002,塔楼
京铁家园,2020,12,139.59,东南 北 , 简装,598.5,中楼层,42840.5,海淀,五棵松,3,1,22,2002,塔楼
京铁家园,2020,12,119.6,南 北 , 精装,540.5,中楼层,45151.0,海淀,五棵松,2,1,14,2002,板楼
京铁昌平小区,2019,3,60.38,南 北 , 精装,187.0,顶层,30971.0,昌平,昌平其它,3,1,5,1983,
京香福苑,2020,8,101.99,南 北 , 简装,1098.0,中楼层,107658.0,东城,地安门,2,2,6,2002,板楼
京香福苑,2020,8,101.99,南 北 , 精装,1080.0,中楼层,105893.0,东城,地安门,2,2,6,2002,板楼
京香福苑,2020,8,125.3,南 北 , 简装,1380.0,中楼层,110136.0,东城,地安门,3,2,10,2002,板楼
京香福苑,2020,8,101.99,南 北 , 简装,1098.0,中楼层,107658.0,西城,地安门,2,2,6,2002,板楼
京香福苑,2020,8,101.99,南 北 , 精装,1080.0,中楼层,105893.0,西城,地安门,2,2,6,2002,板楼
京香福苑,2020,8,125.3,南 北 , 简装,1380.0,中楼层,110136.0,西城,地安门,3,2,10,2002,板楼
亮丽园,2020,11,135.21,南 西 北 , 精装,1078.0,底层,79728.0,海淀,定慧寺,3,1,12,2004,板楼
亮甲店小区,2020,12,91.0,东 西 , 简装,609.5,中楼层,66923.5,海淀,定慧寺,2,1,7,1997,板楼
亮甲店小区,2020,12,57.5,南 北 , 其他,480.5,底层,83479.0,海淀,定慧寺,2,1,7,1998,板楼
亮甲店甲1号院,2020,6,122.7,南 北 , 精装,978.5,中楼层,79707.0,海淀,定慧寺,3,1,5,1995,板楼
亮马名居,2020,9,230.6,东南 , 精装,1840.0,中楼层,79792.0,朝阳,燕莎,3,2,21,2002,塔楼
亮马名居,2020,9,192.29,东 南 , 精装,1710.5,中楼层,88929.0,朝阳,燕莎,3,1,26,2002,塔楼
亮马嘉园,2020,11,114.2,南 北 , 简装,690.0,底层,60421.0,朝阳,酒仙桥,3,1,17,2003,塔楼
亮马桥9号院,2020,12,52.49,东 西 , 简装,308.0,底层,58678.0,朝阳,朝阳公园,2,1,6,1992,板楼
亮马桥9号院,2020,12,50.44,南 北 , 简装,180.5,地下室,35686.5,朝阳,朝阳公园,2,1,6,1992,板楼
亮马水晶,2020,11,89.63,西南 , 精装,618.0,高楼层,68917.0,朝阳,朝阳公园,2,1,20,2003,塔楼
亲亲我家,2020,9,182.34,南 北 东 , 毛坯,750.0,底层,41132.0,丰台,旧宫,3,2,3,2005,
亲亲我家,2020,9,182.34,南 北 东 , 毛坯,750.0,底层,41132.0,大兴,旧宫,3,2,3,2005,
亲爱的villa,2020,12,430.0,南 北 , 毛坯,3368.5,地下室,78326.0,亦庄开发区,亦庄,5,3,2,2004,
亲爱的villa,2020,12,430.0,南 北 , 毛坯,3368.5,地下室,78326.0,通州,亦庄,5,3,2,2004,
亲爱的villa,2020,12,430.0,南 北 , 毛坯,3368.5,地下室,78326.0,通州,亦庄,5,3,2,2004,
人定湖北巷,2020,6,57.2,南 北 , 精装,785.0,中楼层,137238.0,东城,六铺炕,2,1,6,1984,板楼
人定湖北巷,2020,6,57.2,南 北 , 精装,785.0,中楼层,137238.0,西城,六铺炕,2,1,6,1984,板楼
人定湖西里,2020,12,63.68,北 , 简装,587.0,地下室,92180.0,东城,六铺炕,2,1,6,2000,板楼
